"TX_RESPOSTAS_CH";"TX_GABARITO_CH"
"DEAABDDCDEAEBCBDADEBABDCAEDCBDEAADCCDBDBBBAEE";"DEABEEDAEBAAECBECBABCDDAAADBCEDAEACDBBCDCBECA"
"DAABCBDAACBADABEBAEBACBCEDBBABDBCACBADDCAADEE";"DEABEEDAEBAAECBECBABCDDAAADBCEDAEACDBBCDCBECA"
"CCACCEDAECBBECDCADBBCABABEEBAECAACBCEECDBBACA";"DEABEEDAEBAAECBECBABCDDAAADBCEDAEACDBBCDCBECA"
"DEABEEDEEAAAECBDABCBCDBBAADBCEDAEACDDBDDCBBCA";"DEABEEDAEBAAECBECBABCDDAAADBCEDAEACDBBCDCBECA"
"DEABCADADDADECBEDDCBADDBAADCDBAEBACACBDDBBDCA";"DEABEEDAEBAAECBECBABCDDAAADBCEDAEACDBBCDCBECA"
"EAEECDAABCEDBAEAAECBEBEABACABAEEADECADADECEBC";"DEABEEDAEBAAECBECBABCDDAAADBCEDAEACDBBCDCBECA"
"CCADEAEAEDCDAEECBBAAAEADBEEDCBDDBCBAEECDAACCE";"DEABEEDAEBAAECBECBABCDDAAADBCEDAEACDBBCDCBECA"
"DEACCEDBDEABACBEDDEBADACCCBDEABDACCDCBAEDDABC";"DEABEEDAEBAAECBECBABCDDAAADBCEDAEACDBBCDCBECA"
"AEACCAABDBABBBEECEBBBDEAAEEDCBCABCCAABDDDCBCE";"DEABEEDAEBAAECBECBABCDDAAADBCEDAEACDBBCDCBECA"
"CEABCADAEBAEECBDBBDBAEDCAAECBBCEDDCEBBCDAEBCA";"DEABEEDAEBAAECBECBABCDDAAADBCEDAEACDBBCDCBECA"
"ACABCDDEDEADECBAABEAEAEBAADCDECACDEBBDEEABECA";"DEABEEDAEBAAECBECBABCDDAAADBCEDAEACDBBCDCBECA"
"DAABEEDAEEADECBEBAABBDDAAAEBDEDAEACDBBCDCBECD";"DEABEEDAEBAAECBECBABCDDAAADBCEDAEACDBBCDCBECA"
"BAABADDAEDAEECBEBAEBBDBABAECEBDAAABCBBCDACECA";"DEABEEDAEBAAECBECBABCDDAAADBCEDAEACDBBCDCBECA"
"DEACEADEAEAEDCAEAAABECDAACBBDEAADADDDEDDBBCCE";"DEABEEDAEBAAECBECBABCDDAAADBCEDAEACDBBCDCBECA"
"AEACCDAEEEABEABECBCBBCDACADBCDDCAADCABCDBBDCE";"DEABEEDAEBAAECBECBABCDDAAADBCEDAEACDBBCDCBECA"
"DCACCAAECDAEECBDBAABEAEBAADDAEDDAEDECECEAAACE";"DEABEEDAEBAAECBECBABCDDAAADBCEDAEACDBBCDCBECA"
"CAAEEADEABAEECEEBBABCACDAAECBBCACDEABEDD*ADCE";"DEABEEDAEBAAECBECBABCDDAAADBCEDAEACDBBCDCBECA"
"BCACCDEAEBBBDBEBCAABAEDECBACABDACACACEDAEADAE";"DEABEEDAEBAAECBECBABCDDAAADBCEDAEACDBBCDCBECA"
"ACABABEAABACBBBBDCDBCBDAAACABBCADACACDBDDABDB";"DEABEEDAEBAAECBECBABCDDAAADBCEDAEACDBBCDCBECA"
"ACACCBDAEDBDECEEBBABBADDEABADEABDCEABBDECCABC";"DEABEEDAEBAAECBECBABCDDAAADBCEDAEACDBBCDCBECA"
"CEABAABCCBABDCBDACDCBBDAAEEACBCAEACACABBBAACE";"DEABEEDAEBAAECBECBABCDDAAADBCEDAEACDBBCDCBECA"
"AEABEEDEDDAAECBEBAEBBDDAAADBCBCADADDEBCDDCDEA";"DEABEEDAEBAAECBECBABCDDAAADBCEDAEACDBBCDCBECA"
"AEACEBDABDAEEBCBAAABACEAADBEDDACBBDEAA*DEBCBD";"DEABEEDAEBAAECBECBABCDDAAADBCEDAEACDBBCDCBECA"
"AAACADDABDABECEBDEABAEDCAEADBBCAAECACAEDBBCBD";"DEABEEDAEBAAECBECBABCDDAAADBCEDAEACDBBCDCBECA"
"DAACEBEAEBAEDBEEABABADECACECAEACCCDCDDCDDCDDE";"DEABEEDAEBAAECBECBABCDDAAADBCEDAEACDBBCDCBECA"
"DCAACCCADCAEDABEABEBCDDEADBCAAECAABCDDBCEAEEC";"DEABEEDAEBAAECBECBABCDDAAADBCEDAEACDBBCDCBECA"
"DEABCADBADAAEBBECDEBACDCAAEBCEDAECCCBBDDBBBEA";"DEABEEDAEBAAECBECBABCDDAAADBCEDAEACDBBCDCBECA"
"AEABEEDADBADECBECBBBADDAAADECECAEACDEBCDCBDCA";"DEABEEDAEBAAECBECBABCDDAAADBCEDAEACDBBCDCBECA"
"DAADBBCADBAAEBBBAEABEEDEECBEEEDDCCCAEDBCAABCA";"DEABEEDAEBAAECBECBABCDDAAADBCEDAEACDBBCDCBECA"
"BDEAEADAEEBDBEBADEBEDCBCBDDAEAEAECBCDBCEBEBED";"DEABEEDAEBAAECBECBABCDDAAADBCEDAEACDBBCDCBECA"
"CEABCBDAEEABECBECBABCDEBAEEEABDABCCEBBEDCADCA";"DEABEEDAEBAAECBECBABCDDAAADBCEDAEACDBBCDCBECA"
"AEABEEDADBAEEABEBBCBCDADAAEBEECACACDCBCDBBBCE";"DEABEEDAEBAAECBECBABCDDAAADBCEDAEACDBBCDCBECA"
"DEACAEDEEDADDBEECEBBDDDBAEDCEBDAEAACEECDCCDCE";"DEABEEDAEBAAECBECBABCDDAAADBCEDAEACDBBCDCBECA"
"CAACDBCAAEBEDABACBDECABCDEACDBECDCABECDBAADEC";"DEABEEDAEBAAECBECBABCDDAAADBCEDAEACDBBCDCBECA"
"ACACEDCABCADDEBEACDBDCDABECAEBDADCEDBEDADCABE";"DEABEEDAEBAAECBECBABCDDAAADBCEDAEACDBBCDCBECA"
"CCACCADADDAADCBECAEBDDDAAAABCBDAEACBBBCABBACE";"DEABEEDAEBAAECBECBABCDDAAADBCEDAEACDBBCDCBECA"
"CCAACCACBBBAECCAAAABABBBDBBBABAACCCECDCDBCBBB";"DEABEEDAEBAAECBECBABCDDAAADBCEDAEACDBBCDCBECA"
"CAABBDEDCCADEADEDBABACDCABACBECCDEAECDEDBDDAD";"DEABEEDAEBAAECBECBABCDDAAADBCEDAEACDBBCDCBECA"
"CEABCEDAEDAAECCEBAEBAABBABBDCECDCADABECDBBBCE";"DEABEEDAEBAAECBECBABCDDAAADBCEDAEACDBBCDCBECA"
"DEABEADEDCADEBCEBBBBADDBAABBCBCAECCAEBDACCAEB";"DEABEEDAEBAAECBECBABCDDAAADBCEDAEACDBBCDCBECA"
"CAABEBDBDDACECDECBEEEDDBAADBDEDAEACAEBCDDBACE";"DEABEEDAEBAAECBECBABCDDAAADBCEDAEACDBBCDCBECA"
"CABCAACAACCDDAEECCABDDDDDBAABBABAEEECDDCCBACE";"DEABEEDAEBAAECBECBABCDDAAADBCEDAEACDBBCDCBECA"
"DAAAEDDEABAAECDEBBAACDEBBEBBAECACCDCCDDDADDEE";"DEABEEDAEBAAECBECBABCDDAAADBCEDAEACDBBCDCBECA"
"DEABEDCBEDAEDCBEDDEBCCDEADECDECADACDEACDADAEE";"DEABEEDAEBAAECBECBABCDDAAADBCEDAEACDBBCDCBECA"
"DEACCEDADBADDCBEBABBCDEDAABBCBDACACABBDDCBACA";"DEABEEDAEBAAECBECBABCDDAAADBCEDAEACDBBCDCBECA"
"AEABCADAEBABEBBEABABBDEEAABBBECAECABDBCEAADEB";"DEABEEDAEBAAECBECBABCDDAAADBCEDAEACDBBCDCBECA"
"BEABDBDCCBADCBEADBABBCCABCDBADBDAEBCBDADDDEAC";"DEABEEDAEBAAECBECBABCDDAAADBCEDAEACDBBCDCBECA"
"ACACAACBCBACEABAABABADDDABCCCEDDADDCDADDADDAB";"DEABEEDAEBAAECBECBABCDDAAADBCEDAEACDBBCDCBECA"
"CCAECBAEBBADEBDEAAABEAEAAAEEABDACAEAADDDDCCCE";"DEABEEDAEBAAECBECBABCDDAAADBCEDAEACDBBCDCBECA"
"DCACCDEEAEBDCABEDEABAEEBAEBCABDCDEDABEDAEBECE";"DEABEEDAEBAAECBECBABCDDAAADBCEDAEACDBBCDCBECA"
"DEABEEDAEBADECBEDDABCDDDAADEBEBADACDBBBECBDB*";"DEABEEDAEBAAECBECBABCDDAAADBCEDAEACDBBCDCBECA"
"AEABEADEDBBEBCBEDBCBADDDAAEBDDDE*EDBBBCDBCACE";"DEABEEDAEBAAECBECBABCDDAAADBCEDAEACDBBCDCBECA"
"AEABBADAEEAEEABEBAECDCDDAABDDECBDCCADECCEEDCE";"DEABEEDAEBAAECBECBABCDDAAADBCEDAEACDBBCDCBECA"
"DEACCDCEBEAADBAEABCBDEEDAADCCBADDACEBADBEAABB";"DEABEEDAEBAAECBECBABCDDAAADBCEDAEACDBBCDCBECA"
"DAEBBDECBAECDAADCADCADECDBEDDBBD*BAAEBACAEACE";"DEABEEDAEBAAECBECBABCDDAAADBCEDAEACDBBCDCBECA"
"DEABEDDABBAEECABAEBBEDCDEAACAEDEBCCCCBADBCDCA";"DEABEEDAEBAAECBECBABCDDAAADBCEDAEACDBBCDCBECA"
"CCABCDDADCAACBABDBEBBBADAEEDBCDDBDBBBECDBABCE";"DEABEEDAEBAAECBECBABCDDAAADBCEDAEACDBBCDCBECA"
"DEABEADADEA.BBBCCAEDBADAAACCCBDACBEABBCDCCDBC";"DEABEEDAEBAAECBECBABCDDAAADBCEDAEACDBBCDCBECA"
"DEABCDDEDDACEACEBDCABCDEDCBACDEDCDCBCBABAAEAD";"DEABEEDAEBAAECBECBABCDDAAADBCEDAEACDBBCDCBECA"
"DCACEEAAEDBAEBBEBAABAADAAADBEECABDDDCBCDABDCE";"DEABEEDAEBAAECBECBABCDDAAADBCEDAEACDBBCDCBECA"
"DEEBDEDCDBBDECAEABEBADDAAADBDECACABDEBCDBBECD";"DEABEEDAEBAAECBECBABCDDAAADBCEDAEACDBBCDCBECA"
"DEABCEDADBADDBBEABEBADBBAADBBEDACACABDCDCBBCE";"DEABEEDAEBAAECBECBABCDDAAADBCEDAEACDBBCDCBECA"
"BDCCBDACECADBABBDCEBBCCEACBBDBCAAEDBCAEDBDECA";"DEABEEDAEBAAECBECBABCDDAAADBCEDAEACDBBCDCBECA"
"DEACEBDEBCBCABCBCBEBAEABAEDCADACCDBCADEACBDAC";"DEABEEDAEBAAECBECBABCDDAAADBCEDAEACDBBCDCBECA"
"DAEBCDDBDEBCDEDDCCBBBDEEEADCEBDDACCDCBCDDBCCB";"DEABEEDAEBAAECBECBABCDDAAADBCEDAEACDBBCDCBECA"
"CCACADCCAEAABBBEEBEBCCEEAAAACCAAAACDACCDDEACE";"DEABEEDAEBAAECBECBABCDDAAADBCEDAEACDBBCDCBECA"
"DEABADDAEDAABCADBAABDDEAADDBCECAEACEBBCDEBDCD";"DEABEEDAEBAAECBECBABCDDAAADBCEDAEACDBBCDCBECA"
"BDACAEDDECADCAEBDAAEEAABAEBACEBDDCCECECDAADCE";"DEABEEDAEBAAECBECBABCDDAAADBCEDAEACDBBCDCBECA"
"AEABEADEDBAEEBBECBBBBDDBAAABDBCACACDEBCDAACDA";"DEABEEDAEBAAECBECBABCDDAAADBCEDAEACDBBCDCBECA"
"BAABEDDADBADECBEABDBCDBAAADECBDABACDBBADDADCA";"DEABEEDAEBAAECBECBABCDDAAADBCEDAEACDBBCDCBECA"
"DEABCDDADEADCCBEDACBCCDBAEABABABCACDCBDDBCBCE";"DEABEEDAEBAAECBECBABCDDAAADBCEDAEACDBBCDCBECA"
"DEABCBDEDBBCABBEBEDBCDBDABEBBBCCACBACBDCBBBCD";"DEABEEDAEBAAECBECBABCDDAAADBCEDAEACDBBCDCBECA"
"ABCDEBAEABEEDBDEBAABAAECADBEEEDAADAACAAEEEDAE";"DEABEEDAEBAAECBECBABCDDAAADBCEDAEACDBBCDCBECA"
"DAAAAACAAAABCCAECDABCEDBAAABBBCAADEEBEDDEADCE";"DEABEEDAEBAAECBECBABCDDAAADBCEDAEACDBBCDCBECA"
"CEACCADCEADCBDEDBECBBDDDAEBCBBCACACAEBDDDADCA";"DEABEEDAEBAAECBECBABCDDAAADBCEDAEACDBBCDCBECA"
"BAACBBAEDCCAEABEADACCAEEACCDAEBDADBECBBDDBECC";"DEABEEDAEBAAECBECBABCDDAAADBCEDAEACDBBCDCBECA"
"DCACEAAAEEACCAABABABCDECAEDEABDBCDACCEDDBEBDA";"DEABEEDAEBAAECBECBABCDDAAADBCEDAEACDBBCDCBECA"
"BDAECADEEDACECBCBECBCDDDAEEEADCDDAAACEDCDCDCE";"DEABEEDAEBAAECBECBABCDDAAADBCEDAEACDBBCDCBECA"
"DEABCADADBADECBEABEBBDDDAAEBEBDAEACDEBCDDBDCA";"DEABEEDAEBAAECBECBABCDDAAADBCEDAEACDBBCDCBECA"
"DEABCBDBDBABECBECBEBCDDAAADBABDAADCDBDBDEDACB";"DEABEEDAEBAAECBECBABCDDAAADBCEDAEACDBBCDCBECA"
"DCACCACEEBABCBACBEEBCDDBAEDCBBCDACABEBDDDBADB";"DEABEEDAEBAAECBECBABCDDAAADBCEDAEACDBBCDCBECA"
"CCAEBDDCEBBBDAEBAADEADBCACAECECECCCCEEACAECCA";"DEABEEDAEBAAECBECBABCDDAAADBCEDAEACDBBCDCBECA"
"ECABBAAEAEADBCBDAAADACEBAACBABACBABBBEDCDCDCE";"DEABEEDAEBAAECBECBABCDDAAADBCEDAEACDBBCDCBECA"
"AEABEADCBAAECBBDBECBCEBCABCADECABBDAEEABDCCDE";"DEABEEDAEBAAECBECBABCDDAAADBCEDAEACDBBCDCBECA"
"CEAAABDEDBADECEEBBABADDDABEDAEDABCCEABEADACEE";"DEABEEDAEBAAECBECBABCDDAAADBCEDAEACDBBCDCBECA"
"AEABCDDBDBADEBBEBBABADDAAADCBECAAACDBECDDBBCA";"DEABEEDAEBAAECBECBABCDDAAADBCEDAEACDBBCDCBECA"
"AEABCADEACADDCAECACBCDDCAAEB.BCCBACD.DDBABBCE";"DEABEEDAEBAAECBECBABCDDAAADBCEDAEACDBBCDCBECA"
"CEABCADAEBADBCEDCBAECADAAAEBDBCAEAADBBEDBBCCA";"DEABEEDAEBAAECBECBABCDDAAADBCEDAEACDBBCDCBECA"
"AEABAEDCADAEEAEECBEBCDDDAADDCBDABACDBECDDBECA";"DEABEEDAEBAAECBECBABCDDAAADBCEDAEACDBBCDCBECA"
"AEABBDDBECBDDCBBCBABADDBACDDAEBACACDBBECABDCA";"DEABEEDAEBAAECBECBABCDDAAADBCEDAEACDBBCDCBECA"
"CBADCBEBACBDCECBEBABADEAADEBBBDDACCEEBDDCABCB";"DEABEEDAEBAAECBECBABCDDAAADBCEDAEACDBBCDCBECA"
"DEABCEDADBAAECBECCCBCDDAEADCBEDAEACDBBDDCBECD";"DEABEEDAEBAAECBECBABCDDAAADBCEDAEACDBBCDCBECA"
"AEAACDDADDAEBCBEBEEBBCDDAABCCBBCBACAEADDBBDEE";"DEABEEDAEBAAECBECBABCDDAAADBCEDAEACDBBCDCBECA"
"ABACAADEBBAABBAEADCAAEAAADDEEBAABDABBACADABEB";"DEABEEDAEBAAECBECBABCDDAAADBCEDAEACDBBCDCBECA"
"AEABABDAADBAECAEDBABADEBEDCCBBDBCCACBEDDEACAD";"DEABEEDAEBAAECBECBABCDDAAADBCEDAEACDBBCDCBECA"
"DEABDADBDBAACCBEADBBCEEDAEEECBADBEDDEECBCDDAC";"DEABEEDAEBAAECBECBABCDDAAADBCEDAEACDBBCDCBECA"
"BBADCBDBBEACBADACEBBDCDBADCBDBACCCCCCDADCCCDC";"DEABEEDAEBAAECBECBABCDDAAADBCEDAEACDBBCDCBECA"
"BAABCEDAEBABECBECBCCCBDDAAABBEDAAACDDBCDEBDCA";"DEABEEDAEBAAECBECBABCDDAAADBCEDAEACDBBCDCBECA"
"DCAABDEEEBAECEECCDADCDEDABECDECCCECCCECEDADBA";"DEABEEDAEBAAECBECBABCDDAAADBCEDAEACDBBCDCBECA"
"AEABCEDDEEADCBBEBBEBCDEBADDBDBCAEAECEBEDCABCE";"DEABEEDAEBAAECBECBABCDDAAADBCEDAEACDBBCDCBECA"
"DEAACABDDBAAEBBEABDBCCBABCDBDCEBADBAEDCAAEBAC";"DEABEEDAEBAAECBECBABCDDAAADBCEDAEACDBBCDCBECA"
"CCACBADDDDAECCBDDCABACEDEECDEDBABEECCDCCACACC";"DEABEEDAEBAAECBECBABCDDAAADBCEDAEACDBBCDCBECA"
"BAACCDCEBEAECBBEBDBBACDEAEABABCDCECABBDEBADAD";"DEABEEDAEBAAECBECBABCDDAAADBCEDAEACDBBCDCBECA"
"AEABCAAABCA*ACBEBAABACAAABEBBBCA.DACBEECBDBCE";"DEABEEDAEBAAECBECBABCDDAAADBCEDAEACDBBCDCBECA"
"AEABCADBEBAEECEEBDCBDEDDAADBBBCAEACDEEDDCBCEC";"DEABEEDAEBAAECBECBABCDDAAADBCEDAEACDBBCDCBECA"
"CCACEADAADACCABEECCBAABAAABBABCACCCECEDCBADEE";"DEABEEDAEBAAECBECBABCDDAAADBCEDAEACDBBCDCBECA"
"EBBCDCECBADBDABCDDBDECCBDCBEDCBDCBDDBCBBCBCDB";"DEABEEDAEBAAECBECBABCDDAAADBCEDAEACDBBCDCBECA"
"AEABEEDAEDAEECEEDDCBCBDAAADBDBDAAACDBEDDDBDCA";"DEABEEDAEBAAECBECBABCDDAAADBCEDAEACDBBCDCBECA"
"AEABEEDADCBDEBBECEBBCDEAAADBDEDAEACDBBDDCBBCE";"DEABEEDAEBAAECBECBABCDDAAADBCEDAEACDBBCDCBECA"
"DBABABACECACCEBBDAABACDBADDAEBACEBCEEDEDEEBAB";"DEABEEDAEBAAECBECBABCDDAAADBCEDAEACDBBCDCBECA"
"ECACABDEDAADECCECBABCDBBAEBCBDDABEACCECDDDAEA";"DEABEEDAEBAAECBECBABCDDAAADBCEDAEACDBBCDCBECA"
"CEAEBADACCAEEBACCEABACBBAEEECCABDACCCACDECDEE";"DEABEEDAEBAAECBECBABCDDAAADBCEDAEACDBBCDCBECA"
"CEBAACCABAAECEAEDACACCBAAEECBCECEEEEEDDCEBCED";"DEABEEDAEBAAECBECBABCDDAAADBCEDAEACDBBCDCBECA"
"CCACDBAADEABEAECBCABCAEBACACBEBCDEDAEDDCADDAE";"DEABEEDAEBAAECBECBABCDDAAADBCEDAEACDBBCDCBECA"
"CEABADDECBADDBEEBBCBADDBADECCECABDBEBEDCABECE";"DEABEEDAEBAAECBECBABCDDAAADBCEDAEACDBBCDCBECA"
"DAACCADACDADDBDCDBCBCCDBAEDAAEAABACABDDEAEACB";"DEABEEDAEBAAECBECBABCDDAAADBCEDAEACDBBCDCBECA"
"CEABEEDEDDAAEBEDCEDCCDDBAAEBCEDAAACEBDBDEAACA";"DEABEEDAEBAAECBECBABCDDAAADBCEDAEACDBBCDCBECA"
"AEADEACBDEADECEABEAADDBAADEBBEDAAACADECDCCACA";"DEABEEDAEBAAECBECBABCDDAAADBCEDAEACDBBCDCBECA"
"CBABDACABCADEBCBCAABCCEBAADEBEADDCCDABADAECAE";"DEABEEDAEBAAECBECBABCDDAAADBCEDAEACDBBCDCBECA"
"ADABADDADEADDDCDBEBBEEABDEEECEDADAEDEEDEDBDCA";"DEABEEDAEBAAECBECBABCDDAAADBCEDAEACDBBCDCBECA"
"AAABEADADDBAABBEDDEBEDDDAEDCDEDECACCEDDDCBDAE";"DEABEEDAEBAAECBECBABCDDAAADBCEDAEACDBBCDCBECA"
"ACABBECABCAECDDBDCDBCACBAEADBACADCEACBDDEBCCB";"DEABEEDAEBAAECBECBABCDDAAADBCEDAEACDBBCDCBECA"
"BBADCBCAEBAAACDEDBBBDCBAAAEACCACBACBBBCBCDDBB";"DEABEEDAEBAAECBECBABCDDAAADBCEDAEACDBBCDCBECA"
"DEABEDDBDEAADCBEBCEBDDDAAADCCBDADDCACBCABBDCC";"DEABEEDAEBAAECBECBABCDDAAADBCEDAEACDBBCDCBECA"
"CAABCDDEDBAAEBEEBCABCDDDAAECCEDADCBEDEBDCCDBD";"DEABEEDAEBAAECBECBABCDDAAADBCEDAEACDBBCDCBECA"
"AAACDAACABADEBCBCAACACDCAAACBCACBACBBDAACAABC";"DEABEEDAEBAAECBECBABCDDAAADBCEDAEACDBBCDCBECA"
"BEABADDABBAEECAEABCBAADAAEEECDCABABBCCCDBACED";"DEABEEDAEBAAECBECBABCDDAAADBCEDAEACDBBCDCBECA"
"BBEACDEADCCAEBDECBDBBDEBADEECEDDABCCEECDACADA";"DEABEEDAEBAAECBECBABCDDAAADBCEDAEACDBBCDCBECA"
"ACABEDCAEDAEDCBEABACDBDCAEDCDBDBCEDAADEDBADCA";"DEABEEDAEBAAECBECBABCDDAAADBCEDAEACDBBCDCBECA"
"EEACCBBCAABDECACBBABCEDDEAECCBADCBDDAEDDEEABB";"DEABEEDAEBAAECBECBABCDDAAADBCEDAEACDBBCDCBECA"
"DEABCDABEBAEECBECCEBCDDBAACBDEDAEACABBCDCBBCE";"DEABEEDAEBAAECBECBABCDDAAADBCEDAEACDBBCDCBECA"
"CCABCADEAEBEECBEBBABACECAEEBAEDACACACBCEDEDCB";"DEABEEDAEBAAECBECBABCDDAAADBCEDAEACDBBCDCBECA"
"DEACADDBECADECBDBBABCDDBAAECBBCABBBDECDDAECEB";"DEABEEDAEBAAECBECBABCDDAAADBCEDAEACDBBCDCBECA"
"CEADBBABECBDDBADEBBBAACBADECDBBBAECCCBBDBCABE";"DEABEEDAEBAAECBECBABCDDAAADBCEDAEACDBBCDCBECA"
"DEACBCDBEEBAECECDCABAEDBBABCBECEDEEABECADADCD";"DEABEEDAEBAAECBECBABCDDAAADBCEDAEACDBBCDCBECA"
"AEACCADEAEACACEABAABDAEBAAACDEDADADDEAECBDDEE";"DEABEEDAEBAAECBECBABCDDAAADBCEDAEACDBBCDCBECA"
"CCACADDBEDADCCBDCBABCADCAADBDECACACCBDDECBDCE";"DEABEEDAEBAAECBECBABCDDAAADBCEDAEACDBBCDCBECA"
"AAACCADEDBAEEABEEBCBCDBCCEEACEDEDACACBCDBBABE";"DEABEEDAEBAAECBECBABCDDAAADBCEDAEACDBBCDCBECA"
"DCABCADEDBADDBBCAEEBCBDDAADBBEDABAECBEADBBDEE";"DEABEEDAEBAAECBECBABCDDAAADBCEDAEACDBBCDCBECA"
"AEACCEDAECADBBBEBECBEADAAEECEECABDDCBBDAECDCE";"DEABEEDAEBAAECBECBABCDDAAADBCEDAEACDBBCDCBECA"
"DEAACADEEEBDEBDEDDABAADBAADCCECABACCEBCDDCCEA";"DEABEEDAEBAAECBECBABCDDAAADBCEDAEACDBBCDCBECA"
"AAABEEEECCDAAAABBBBBAAAAAEEEDEAAAAABDEDDDDDCA";"DEABEEDAEBAAECBECBABCDDAAADBCEDAEACDBBCDCBECA"
"CDABEDDCCDBDDCBDDEBBBCECAADCCDDCDCCADEEDDEDBC";"DEABEEDAEBAAECBECBABCDDAAADBCEDAEACDBBCDCBECA"
"DAACCDABEBABABDABDEBAABEDEAEECEDBEDCBADAAAEEB";"DEABEEDAEBAAECBECBABCDDAAADBCEDAEACDBBCDCBECA"
"CCACBBABEEBADBEDBBABADEBACCDBECABDAACDEDBEACD";"DEABEEDAEBAAECBECBABCDDAAADBCEDAEACDBBCDCBECA"
"DEABEBDADDAEECAEBBEBCADAAAEBCECADAECBECDDBACE";"DEABEEDAEBAAECBECBABCDDAAADBCEDAEACDBBCDCBECA"
"EAABCBABEDBDDAE.AAABCCDCDEAEABEEBADACECABBEAB";"DEABEEDAEBAAECBECBABCDDAAADBCEDAEACDBBCDCBECA"
"AEACEBDAADBDECBECACBADEAADACAEDDBCCEBECDAECDA";"DEABEEDAEBAAECBECBABCDDAAADBCEDAEACDBBCDCBECA"
"CCABEDDBDBBAECCEBEEBADDBAADCCC.AE..D...DDBA.D";"DEABEEDAEBAAECBECBABCDDAAADBCEDAEACDBBCDCBECA"
"CEABBAAEEBADABAEDBEBCDEBADDAAEDAAAAAEBEACDCAC";"DEABEEDAEBAAECBECBABCDDAAADBCEDAEACDBBCDCBECA"
"CEABCEDADDAACCCEAAEBADDBAEDDBEDCEDBDEDCADBCDA";"DEABEEDAEBAAECBECBABCDDAAADBCEDAEACDBBCDCBECA"
"AEABEECAACADDCBEABECEBBBAAABEBDAADCCEBCDEBBCD";"DEABEEDAEBAAECBECBABCDDAAADBCEDAEACDBBCDCBECA"
"ABACBBDACEBAEBECABABDDEDBABCBEDECCAACBCCABDCB";"DEABEEDAEBAAECBECBABCDDAAADBCEDAEACDBBCDCBECA"
"CEACCDDEAEADECBEDDEBDCDBAADCABCAAECDCBDDABDEE";"DEABEEDAEBAAECBECBABCDDAAADBCEDAEACDBBCDCBECA"
"AEABCADAEDABECBEBEDBAEDCAAEBDECBBACACEDDABACE";"DEABEEDAEBAAECBECBABCDDAAADBCEDAEACDBBCDCBECA"
"AEAAECDEADABDBBEBCABAADCBAACCCDDBBBEEEEADBEEE";"DEABEEDAEBAAECBECBABCDDAAADBCEDAEACDBBCDCBECA"
"DEABCADEADBDECADCBBBDADEABDDCBCADACBAEDDBACEA";"DEABEEDAEBAAECBECBABCDDAAADBCEDAEACDBBCDCBECA"
"DEACEEDAEDADECBECBCBADDAADBBCDCAAABDBBCDCBDCE";"DEABEEDAEBAAECBECBABCDDAAADBCEDAEACDBBCDCBECA"
"ECABDDEBBDACEBEDCCDBAEBAAECECBDAADCCCEDDAEDCD";"DEABEEDAEBAAECBECBABCDDAAADBCEDAEACDBBCDCBECA"
"CBACDCDDDEBEECDDDCCEDDEDBCEDEEDCCDDCCBDDABCDE";"DEABEEDAEBAAECBECBABCDDAAADBCEDAEACDBBCDCBECA"
"CCACBADCEBBADAEDCBABCAEDEEEEBBDACBCECDCAEADBC";"DEABEEDAEBAAECBECBABCDDAAADBCEDAEACDBBCDCBECA"
"AAAAEDACADADEABBDBAABDDAEEABDECAEBEECADEEAAAA";"DEABEEDAEBAAECBECBABCDDAAADBCEDAEACDBBCDCBECA"
"DEABCEDADBAAECAEBBEBCDBAAADBEBDADACDAADDBBACA";"DEABEEDAEBAAECBECBABCDDAAADBCEDAEACDBBCDCBECA"
"DAABCEDAEDAADBEECEEBBDDDAADBBEDADCDDBBCDEBBCE";"DEABEEDAEBAAECBECBABCDDAAADBCEDAEACDBBCDCBECA"
"DCABEEDADBADEABBBBABADECAAEBDBDDAAEDBBCADADCE";"DEABEEDAEBAAECBECBABCDDAAADBCEDAEACDBBCDCBECA"
"DEAADDAECEADBCBCAAABDDEABBAAAADBDACEAEEDEEDAE";"DEABEEDAEBAAECBECBABCDDAAADBCEDAEACDBBCDCBECA"
"BCABBBDDDCACBCABBEABEBECAEBEEBEDCEAADAAAEBDAA";"DEABEEDAEBAAECBECBABCDDAAADBCEDAEACDBBCDCBECA"
"CDBCAEDCCDAEBACADBCADEACAEBEABBDBACDBBEDB*DCE";"DEABEEDAEBAAECBECBABCDDAAADBCEDAEACDBBCDCBECA"
"ACABCEDBEBADECEECCEBCDDACADBEBDAAACDBBAABBDED";"DEABEEDAEBAAECBECBABCDDAAADBCEDAEACDBBCDCBECA"
"ADADCCABCBAEEBBDDCABECCBEDCBDEDDDACBBDBDBBBCD";"DEABEEDAEBAAECBECBABCDDAAADBCEDAEACDBBCDCBECA"
"DEABEDEBDDADDCBEDAEBDDDAAADBCBCAEACDBBDDABDCE";"DEABEEDAEBAAECBECBABCDDAAADBCEDAEACDBBCDCBECA"
"DAACBBAADECBCDCABBCDDCEEAACBBCADBBCBDEDEEADCB";"DEABEEDAEBAAECBECBABCDDAAADBCEDAEACDBBCDCBECA"
"CBABEBDABBBCEBCCBCABEADBAABCCBDBBDEEBDDDDABCE";"DEABEEDAEBAAECBECBABCDDAAADBCEDAEACDBBCDCBECA"
